Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_491.jpg;0;0;0;2.63871;107.0857;89.02219;359.2579;23.27207;0.1157232
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_558.jpg;0;0;0;2.62921;107.2307;89.08434;359.268;23.26459;0.02760881
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_624.jpg;0;0;0;2.616884;107.3751;89.14652;359.2803;23.2635;359.9529
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_691.jpg;0;0;0;2.607879;107.567;89.22947;359.3113;23.26982;359.8805
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_757.jpg;-1.495755;0;0;2.598094;107.7108;89.29098;359.3525;23.19675;359.8333
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_824.jpg;-4.497753;0;0;2.585443;107.8549;89.35014;359.3899;22.84313;359.7414
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_890.jpg;-7.498351;0;0;2.573884;108.0482;89.42419;359.4685;21.79979;359.557
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_48_957.jpg;-4.489739;0;0;2.562973;108.1935;89.47775;359.5438;21.01065;359.4236
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_024.jpg;-1.496699;0;0;2.551251;108.3383;89.53107;359.6195;20.52051;359.3263
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_091.jpg;0;0;0;2.542444;108.5301;89.60291;359.7113;20.37397;359.274
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_157.jpg;0;0;0;2.533587;108.6733;89.65639;359.7662;20.35988;359.2584
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_223.jpg;0;0;0.1994609;2.510615;108.8145;89.7092;359.7812;20.3596;359.265
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_290.jpg;0;0;0.3986821;2.452816;108.9947;89.77667;359.6342;20.36582;359.3154
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_357.jpg;0;0;0.5995742;2.361505;109.1207;89.82439;359.3685;20.35574;359.4178
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_423.jpg;0;0;0.799353;2.186098;109.2372;89.86924;358.998;20.3109;359.6206
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_491.jpg;0;0;0.998781;2.053615;109.3806;89.92455;358.5174;20.15543;0.08036377
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_557.jpg;0;0;1;1.919601;109.486;89.95898;358.4057;19.97149;0.141312
/Users/jensenlin/Downloads/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2018_11_03_22_02_49_624.jpg;0;0;1;1.763029;109.5877;89.99088;358.437;19.50777;0.06001526
